Integration Time (micros): 98000         
Min saturation: -188.99394239295856         
Max saturation: 916.0969101751331         
Wavelength (nm), Intensity (Counts)
8.258470320452671558e+02,3.375481391467306821e+03
8.260274308940471428e+02,3.438807648385113225e+03
8.262078125051262987e+02,3.461835378173406298e+03
8.263881768771216230e+02,3.287208427278849740e+03
8.265685240086497743e+02,3.450321513279259761e+03
8.267488538983280932e+02,3.381238323914380089e+03
8.269291665447731248e+02,3.457997423208690634e+03
8.271094619466022095e+02,3.446483558314544098e+03
8.272897401024320061e+02,3.517485725161781374e+03
8.274700010108792867e+02,3.314074112031858476e+03
8.276502446705615057e+02,3.459916400691048693e+03
8.278304710800950943e+02,3.298722292172996276e+03
8.280106802380972795e+02,3.469511288102837625e+03
8.281908721431847198e+02,3.340939796784867212e+03
8.283710467939747559e+02,3.319831044478931744e+03
8.285512041890840464e+02,3.323668999443647408e+03
8.287313443271297047e+02,3.381238323914380089e+03
8.289114672067282754e+02,3.427293783490966689e+03
8.290915728264972131e+02,3.333263886855436340e+03
8.292716611850529489e+02,3.402347076220315557e+03
8.294517322810129372e+02,3.408104008667388825e+03
8.296317861129937228e+02,3.360129571608444621e+03
8.298118226796124191e+02,3.260342742525841004e+03
8.299918419794857982e+02,3.402347076220315557e+03
8.301718440112310873e+02,3.390833211326169021e+03
8.303518287734649448e+02,3.350534684196656144e+03
8.305317962648043704e+02,3.419617873561535362e+03
8.307117464838664773e+02,3.358210594126087017e+03
8.308916794292678105e+02,3.298722292172996276e+03
8.310715950996257106e+02,3.342858774267224817e+03
8.312514934935569499e+02,3.505971860267634838e+03
8.314313746096785280e+02,3.294884337208281067e+03
8.316112384466071035e+02,3.467592310620479566e+03
8.317910850029600169e+02,3.342858774267224817e+03
8.319709142773539270e+02,3.306398202102427604e+03
8.321507262684058333e+02,3.350534684196656144e+03
8.323305209747328490e+02,3.348615706714298085e+03
8.325102983949516329e+02,3.315993089514216081e+03
8.326900585276791844e+02,3.337101841820151549e+03
8.328698013715326169e+02,3.500214927820561570e+03
8.330495269251285890e+02,3.433050715938039957e+03
8.332292351870844413e+02,3.314074112031858476e+03
8.334089261560164914e+02,3.411941963632104489e+03
8.335885998305423072e+02,3.396590143773242289e+03
8.337682562092786611e+02,3.319831044478931744e+03
8.339478952908420979e+02,3.325587976926005013e+03
8.341275170738500719e+02,3.300641269655354336e+03
8.343071215569191281e+02,3.402347076220315557e+03
8.344867087386664934e+02,3.421536851043893421e+03
8.346662786177088265e+02,3.425374806008608630e+03
8.348458311926632405e+02,3.402347076220315557e+03
8.350253664621466214e+02,3.377400368949664880e+03
8.352048844247759689e+02,3.440726625867470830e+03
8.353843850791681689e+02,3.434969693420397562e+03
8.355638684239402210e+02,3.417698896079177757e+03
8.357433344577087837e+02,3.433050715938039957e+03
8.359227831790911978e+02,3.404266053702673616e+03
8.361022145867041218e+02,3.348615706714298085e+03
8.362816286791646689e+02,3.344777751749582876e+03
8.364610254550894979e+02,3.398509121255600348e+03
8.366404049130958356e+02,3.325587976926005013e+03
8.368197670518006817e+02,3.417698896079177757e+03
8.369991118698204673e+02,3.379319346432022485e+03
8.371784393657726469e+02,3.377400368949664880e+03
8.373577495382738789e+02,3.404266053702673616e+03
8.375370423859412767e+02,3.436888670902755621e+03
8.377163179073916126e+02,3.448402535796902157e+03
8.378955761012418861e+02,3.375481391467306821e+03
8.380748169661090969e+02,3.442645603349828889e+03
8.382540405006100173e+02,3.337101841820151549e+03
8.384332467033617604e+02,3.388914233843811417e+03
8.386124355729813260e+02,3.363967526573160285e+03
8.387916071080852589e+02,3.377400368949664880e+03
8.389707613072908998e+02,3.490620040408772638e+03
8.391498981692149073e+02,3.791899505138941549e+03
8.393290176924745083e+02,3.459916400691048693e+03
8.395081198756863614e+02,3.479106175514626102e+03
8.396872047174675799e+02,3.346696729231940481e+03
8.398662722164349361e+02,3.408104008667388825e+03
8.400453223712055433e+02,3.377400368949664880e+03
8.402243551803962873e+02,3.373562413984949217e+03
8.404033706426239405e+02,3.471430265585195230e+03
8.405823687565056161e+02,3.331344909373078281e+03
8.407613495206582002e+02,3.450321513279259761e+03
8.409403129336986922e+02,3.327506954408363072e+03
8.411192589942438644e+02,3.371643436502591612e+03
8.412981877009108302e+02,3.406185031185031221e+03
8.414770990523163618e+02,3.396590143773242289e+03
8.416559930470774589e+02,3.402347076220315557e+03
8.418348696838111209e+02,3.394671166290884685e+03
8.420137289611343476e+02,3.448402535796902157e+03
8.421925708776637975e+02,3.296803314690638672e+03
8.423713954320168114e+02,3.394671166290884685e+03
8.425502026228097066e+02,3.413860941114462094e+03
8.427289924486600512e+02,3.398509121255600348e+03
8.429077649081845038e+02,3.386995256361453357e+03
8.430865200000000641e+02,3.379319346432022485e+03
8.432652577227233905e+02,3.367805481537875949e+03
8.434439780749719375e+02,3.511728792714708106e+03
8.436226810553622499e+02,3.438807648385113225e+03
8.438013666625113274e+02,3.360129571608444621e+03
8.439800348950361695e+02,3.271856607419987540e+03
8.441586857515536622e+02,3.457997423208690634e+03
8.443373192306809187e+02,3.433050715938039957e+03
8.445159353310344841e+02,3.323668999443647408e+03
8.446945340512315852e+02,3.392752188808526626e+03
8.448731153898892217e+02,3.367805481537875949e+03
8.450516793456241658e+02,3.379319346432022485e+03
8.452302259170533034e+02,3.379319346432022485e+03
8.454087551027937479e+02,3.377400368949664880e+03
8.455872669014623852e+02,3.400428098737957953e+03
8.457657613116761013e+02,3.404266053702673616e+03
8.459442383320517820e+02,3.275694562384703204e+03
8.461226979612064270e+02,3.459916400691048693e+03
8.463011401977569221e+02,3.331344909373078281e+03
8.464795650403204945e+02,3.373562413984949217e+03
8.466579724875136890e+02,3.386995256361453357e+03
8.468363625379535051e+02,3.362048549090802680e+03
8.470147351902570563e+02,3.388914233843811417e+03
8.471930904430411147e+02,3.477187198032268498e+03
8.473714282949226799e+02,3.298722292172996276e+03
8.475497487445187517e+02,3.340939796784867212e+03
8.477280517904462158e+02,3.300641269655354336e+03
8.479063374313218446e+02,3.329425931890720676e+03
8.480846056657629788e+02,3.381238323914380089e+03
8.482628564923860495e+02,3.358210594126087017e+03
8.484410899098085110e+02,3.386995256361453357e+03
8.486193059166466810e+02,3.388914233843811417e+03
8.487975045115181274e+02,3.373562413984949217e+03
8.489756856930393951e+02,3.386995256361453357e+03
8.491538494598274838e+02,3.379319346432022485e+03
8.493319958104993930e+02,3.352453661679013749e+03
8.495101247436721223e+02,3.463754355655763902e+03
8.496882362579623305e+02,3.459916400691048693e+03
8.498663303519873580e+02,3.321750021961289349e+03
8.500444070243639771e+02,3.429212760973324293e+03
8.502224662737088465e+02,3.381238323914380089e+03
8.504005080986391931e+02,3.471430265585195230e+03
8.505785324977717892e+02,3.388914233843811417e+03
8.507565394697238617e+02,3.315993089514216081e+03
8.509345290131119555e+02,3.354372639161371353e+03
8.511125011265534113e+02,3.256504787561125795e+03
8.512904558086647739e+02,3.329425931890720676e+03
8.514683930580632705e+02,3.360129571608444621e+03
8.516463128733655594e+02,3.377400368949664880e+03
8.518242152531888678e+02,3.362048549090802680e+03
8.520021001961499678e+02,3.452240490761617366e+03
8.521799677008659728e+02,3.312155134549500872e+03
8.523578177659534276e+02,3.481025152996984161e+03
8.525356503900295593e+02,3.354372639161371353e+03
8.527134655717113674e+02,3.262261720008199063e+03
8.528912633096157379e+02,3.262261720008199063e+03
8.530690436023593293e+02,3.344777751749582876e+03
8.532468064485593686e+02,3.363967526573160285e+03
8.534245518468327418e+02,3.346696729231940481e+03
8.536022797957964485e+02,3.312155134549500872e+03
8.537799902940672609e+02,3.446483558314544098e+03
8.539576833402620650e+02,3.427293783490966689e+03
8.541353589329980878e+02,3.310236157067142813e+03
8.543130170708919877e+02,3.342858774267224817e+03
8.544906577525608782e+02,3.402347076220315557e+03
8.546682809766215314e+02,3.434969693420397562e+03
8.548458867416910607e+02,3.417698896079177757e+03
8.550234750463862383e+02,3.398509121255600348e+03
8.552010458893240639e+02,3.444564580832186493e+03
8.553785992691215370e+02,3.521323680126497038e+03
8.555561351843956572e+02,3.348615706714298085e+03
8.557336536337629695e+02,3.321750021961289349e+03
8.559111546158409283e+02,3.331344909373078281e+03
8.560886381292460783e+02,3.358210594126087017e+03
8.562661041725955329e+02,3.427293783490966689e+03
8.564435527445062917e+02,3.321750021961289349e+03
8.566209838435950132e+02,3.434969693420397562e+03
8.567983974684789246e+02,3.296803314690638672e+03
8.569757936177747979e+02,3.528999590055927911e+03
8.571531722900997465e+02,3.394671166290884685e+03
8.573305334840704290e+02,3.369724459020233553e+03
8.575078771983040724e+02,3.402347076220315557e+03
8.576852034314172215e+02,3.463754355655763902e+03
8.578625121820272170e+02,3.373562413984949217e+03
8.580398034487507175e+02,3.421536851043893421e+03
8.582170772302049500e+02,3.312155134549500872e+03
8.583943335250064592e+02,3.413860941114462094e+03
8.585715723317726997e+02,3.383157301396738148e+03
8.587487936491201026e+02,3.406185031185031221e+03
8.589259974756658949e+02,3.365886504055518344e+03
8.591031838100267350e+02,3.333263886855436340e+03
8.592803526508199639e+02,3.342858774267224817e+03
8.594575039966622398e+02,3.396590143773242289e+03
8.596346378461704489e+02,3.454159468243975425e+03
8.598117541979617044e+02,3.375481391467306821e+03
8.599888530506527786e+02,3.367805481537875949e+03
8.601659344028608984e+02,3.433050715938039957e+03
8.603429982532026088e+02,3.352453661679013749e+03
8.605200446002951367e+02,3.377400368949664880e+03
8.606970734427552543e+02,3.385076278879095753e+03
8.608740847792000750e+02,3.339020819302509608e+03
8.610510786082461436e+02,3.444564580832186493e+03
8.612280549285110283e+02,3.434969693420397562e+03
8.614050137386110464e+02,3.427293783490966689e+03
8.615819550371635387e+02,3.315993089514216081e+03
8.617588788227851637e+02,3.281451494831776472e+03
8.619357850940930348e+02,3.427293783490966689e+03
8.621126738497040378e+02,3.390833211326169021e+03
8.622895450882350588e+02,3.433050715938039957e+03
8.624663988083030972e+02,3.392752188808526626e+03
8.626432350085252665e+02,3.363967526573160285e+03
8.628200536875181115e+02,3.379319346432022485e+03
8.629968548438987455e+02,3.350534684196656144e+03
8.631736384762841681e+02,3.294884337208281067e+03
8.633504045832913789e+02,3.331344909373078281e+03
8.635271531635371502e+02,3.333263886855436340e+03
8.637038842156382543e+02,3.540513454950074447e+03
8.638805977382121455e+02,3.325587976926005013e+03
8.640572937298752549e+02,3.333263886855436340e+03
8.642339721892448097e+02,3.385076278879095753e+03
8.644106331149375819e+02,3.406185031185031221e+03
8.645872765055706850e+02,3.317912066996574140e+03
8.647639023597608912e+02,3.383157301396738148e+03
8.649405106761252000e+02,3.436888670902755621e+03
8.651171014532803838e+02,3.411941963632104489e+03
8.652936746898437832e+02,3.434969693420397562e+03
8.654702303844319431e+02,3.321750021961289349e+03
8.656467685356619768e+02,3.400428098737957953e+03
8.658232891421508839e+02,3.346696729231940481e+03
8.659997922025153230e+02,3.375481391467306821e+03
8.661762777153724073e+02,3.421536851043893421e+03
8.663527456793391366e+02,3.411941963632104489e+03
8.665291960930323967e+02,3.342858774267224817e+03
8.667056289550690735e+02,3.431131738455681898e+03
8.668820442640660531e+02,3.381238323914380089e+03
8.670584420186404486e+02,3.423455828526251025e+03
8.672348222174090324e+02,3.517485725161781374e+03
8.674111848589888041e+02,3.337101841820151549e+03
8.675875299419967632e+02,3.415779918596820153e+03
8.677638574650497958e+02,3.379319346432022485e+03
8.679401674267649014e+02,3.331344909373078281e+03
8.681164598257587386e+02,3.371643436502591612e+03
8.682927346606485344e+02,3.350534684196656144e+03
8.684689919300510610e+02,3.400428098737957953e+03
8.686452316325834317e+02,3.467592310620479566e+03
8.688214537668623052e+02,3.362048549090802680e+03
8.689976583315049083e+02,3.406185031185031221e+03
8.691738453251280134e+02,3.456078445726333030e+03
8.693500147463487338e+02,3.385076278879095753e+03
8.695261665937837279e+02,3.304479224620069544e+03
8.697023008660499954e+02,3.411941963632104489e+03
8.698784175617646497e+02,3.415779918596820153e+03
8.700545166795444629e+02,3.367805481537875949e+03
8.702305982180065484e+02,3.411941963632104489e+03
8.704066621757675648e+02,3.394671166290884685e+03
8.705827085514447390e+02,3.344777751749582876e+03
8.707587373436547296e+02,3.392752188808526626e+03
8.709347485510146498e+02,3.319831044478931744e+03
8.711107421721413857e+02,3.532837545020643574e+03
8.712867182056519368e+02,3.333263886855436340e+03
8.714626766501631892e+02,3.400428098737957953e+03
8.716386175042921423e+02,3.346696729231940481e+03
8.718145407666554547e+02,3.421536851043893421e+03
8.719904464358704672e+02,3.310236157067142813e+03
8.721663345105537246e+02,3.413860941114462094e+03
8.723422049893225676e+02,3.315993089514216081e+03
8.725180578707936547e+02,3.342858774267224817e+03
8.726938931535839856e+02,3.434969693420397562e+03
8.728697108363104462e+02,3.398509121255600348e+03
8.730455109175900361e+02,3.411941963632104489e+03
8.732212933960396413e+02,3.507890837749992897e+03
8.733970582702761476e+02,3.279532517349418868e+03
8.735728055389167821e+02,3.383157301396738148e+03
8.737485352005782033e+02,3.262261720008199063e+03
8.739242472538774109e+02,3.417698896079177757e+03
8.740999416974311771e+02,3.269937629937629936e+03
8.742756185298568425e+02,3.394671166290884685e+03
8.744512777497709521e+02,3.377400368949664880e+03
8.746269193557907329e+02,3.527080612573570306e+03
8.748025433465328433e+02,3.383157301396738148e+03
8.749781497206143968e+02,3.496376972855845906e+03
8.751537384766521654e+02,3.363967526573160285e+03
8.753293096132634901e+02,3.365886504055518344e+03
8.755048631290649155e+02,3.310236157067142813e+03
8.756803990226733276e+02,3.350534684196656144e+03
8.758559172927060672e+02,3.379319346432022485e+03
8.760314179377794517e+02,3.352453661679013749e+03
8.762069009565111628e+02,3.337101841820151549e+03
8.763823663475175181e+02,3.375481391467306821e+03
8.765578141094158582e+02,3.356291616643729412e+03
8.767332442408227280e+02,3.421536851043893421e+03
8.769086567403555819e+02,3.354372639161371353e+03
8.770840516066307373e+02,3.296803314690638672e+03
8.772594288382657624e+02,3.419617873561535362e+03
8.774347884338770882e+02,3.440726625867470830e+03
8.776101303920818282e+02,3.400428098737957953e+03
8.777854547114969819e+02,3.392752188808526626e+03
8.779607613907395489e+02,3.314074112031858476e+03
8.781360504284260742e+02,3.317912066996574140e+03
8.783113218231740120e+02,3.440726625867470830e+03
8.784865755736000210e+02,3.396590143773242289e+03
8.786618116783209871e+02,3.434969693420397562e+03
8.788370301359541372e+02,3.404266053702673616e+03
8.790122309451159026e+02,3.314074112031858476e+03
8.791874141044236239e+02,3.502133905302919175e+03
8.793625796124940734e+02,3.360129571608444621e+03
8.795377274679444781e+02,3.413860941114462094e+03
8.797128576693912692e+02,3.390833211326169021e+03
8.798879702154517872e+02,3.319831044478931744e+03
8.800630651047426909e+02,3.394671166290884685e+03
8.802381423358812071e+02,3.381238323914380089e+03
8.804132019074839945e+02,3.358210594126087017e+03
8.805882438181682801e+02,3.331344909373078281e+03
8.807632680665506086e+02,3.444564580832186493e+03
8.809382746512483209e+02,3.444564580832186493e+03
8.811132635708780754e+02,3.379319346432022485e+03
8.812882348240568717e+02,3.386995256361453357e+03
8.814631884094017096e+02,3.365886504055518344e+03
8.816381243255295885e+02,3.457997423208690634e+03
8.818130425710571672e+02,3.450321513279259761e+03
8.819879431446015587e+02,3.386995256361453357e+03
8.821628260447797629e+02,3.394671166290884685e+03
8.823376912702086656e+02,3.471430265585195230e+03
8.825125388195051528e+02,3.375481391467306821e+03
